# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
1.1840400000E+03 -9.2211021774E+01 1.2649988353E-04 1.2649988389E-04 9.1240092712E-01
1.1840800000E+03 -9.2211021773E+01 1.3740139550E-04 1.3740139586E-04 9.1246095087E-01
1.1841200000E+03 -9.2211021773E+01 1.4854689826E-04 1.4854689862E-04 9.1252223175E-01
1.1841600000E+03 -9.2211021772E+01 1.5921027133E-04 1.5921027169E-04 9.1258409443E-01
1.1842000000E+03 -9.2211021772E+01 1.6871426481E-04 1.6871426517E-04 9.1264597196E-01
1.1842400000E+03 -9.2211021772E+01 1.7661282506E-04 1.7661282542E-04 9.1270748478E-01
1.1842800000E+03 -9.2211021771E+01 1.8281874736E-04 1.8281874772E-04 9.1276844167E-01
1.1843200000E+03 -9.2211021771E+01 1.8763830054E-04 1.8763830090E-04 9.1282878045E-01
1.1843600000E+03 -9.2211021771E+01 1.9170050989E-04 1.9170051025E-04 9.1288848646E-01
1.1844000000E+03 -9.2211021772E+01 1.9579891679E-04 1.9579891715E-04 9.1294753074E-01
1.1844400000E+03 -9.2211021773E+01 2.0068887766E-04 2.0068887802E-04 9.1300585622E-01
1.1844800000E+03 -9.2211021774E+01 2.0689626150E-04 2.0689626186E-04 9.1306341573E-01
1.1845200000E+03 -9.2211021775E+01 2.1458992790E-04 2.1458992826E-04 9.1312023951E-01
1.1845600000E+03 -9.2211021776E+01 2.2355168969E-04 2.2355169006E-04 9.1317649338E-01
1.1846000000E+03 -9.2211021778E+01 2.3324922890E-04 2.3324922926E-04 9.1323248820E-01
1.1846400000E+03 -9.2211021779E+01 2.4298811599E-04 2.4298811636E-04 9.1328861836E-01
1.1846800000E+03 -9.2211021781E+01 2.5209739529E-04 2.5209739566E-04 9.1334523546E-01
1.1847200000E+03 -9.2211021783E+01 2.6009544076E-04 2.6009544112E-04 9.1340249244E-01
1.1847600000E+03 -9.2211021785E+01 2.6679094710E-04 2.6679094746E-04 9.1346021247E-01
1.1848000000E+03 -9.2211021787E+01 2.7229512781E-04 2.7229512817E-04 9.1351783670E-01
1.1848400000E+03 -9.2211021789E+01 2.7694866178E-04 2.7694866215E-04 9.1357448476E-01
1.1848800000E+03 -9.2211021792E+01 2.8119211490E-04 2.8119211526E-04 9.1362912642E-01
1.1849200000E+03 -9.2211021794E+01 2.8542381783E-04 2.8542381819E-04 9.1368082473E-01
1.1849600000E+03 -9.2211021796E+01 2.8989012050E-04 2.8989012087E-04 9.1372898228E-01
1.1850000000E+03 -9.2211021799E+01 2.9463975068E-04 2.9463975104E-04 9.1377351430E-01
1.1850400000E+03 -9.2211021801E+01 2.9955129831E-04 2.9955129867E-04 9.1381488983E-01
1.1850800000E+03 -9.2211021804E+01 3.0441815954E-04 3.0441815991E-04 9.1385401883E-01
1.1851200000E+03 -9.2211021807E+01 3.0905661976E-04 3.0905662013E-04 9.1389201039E-01
1.1851600000E+03 -9.2211021809E+01 3.1339608191E-04 3.1339608227E-04 9.1392986755E-01
1.1852000000E+03 -9.2211021812E+01 3.1751775102E-04 3.1751775138E-04 9.1396820589E-01
1.1852400000E+03 -9.2211021814E+01 3.2162680880E-04 3.2162680916E-04 9.1400707802E-01
1.1852800000E+03 -9.2211021816E+01 3.2596697653E-04 3.2596697690E-04 9.1404595507E-01
1.1853200000E+03 -9.2211021818E+01 3.3070741389E-04 3.3070741426E-04 9.1408386953E-01
1.1853600000E+03 -9.2211021820E+01 3.3584306232E-04 3.3584306268E-04 9.1411967546E-01
1.1854000000E+03 -9.2211021822E+01 3.4114692136E-04 3.4114692173E-04 9.1415234791E-01
1.1854400000E+03 -9.2211021824E+01 3.4619691074E-04 3.4619691111E-04 9.1418123412E-01
1.1854800000E+03 -9.2211021825E+01 3.5047581099E-04 3.5047581136E-04 9.1420618677E-01
1.1855200000E+03 -9.2211021827E+01 3.5351798451E-04 3.5351798487E-04 9.1422754862E-01
1.1855600000E+03 -9.2211021828E+01 3.5505922440E-04 3.5505922477E-04 9.1424600479E-01
1.1856000000E+03 -9.2211021829E+01 3.5514202664E-04 3.5514202700E-04 9.1426235813E-01
1.1856400000E+03 -9.2211021830E+01 3.5413959137E-04 3.5413959174E-04 9.1427730286E-01
1.1856800000E+03 -9.2211021831E+01 3.5268495573E-04 3.5268495610E-04 9.1429126552E-01
1.1857200000E+03 -9.2211021831E+01 3.5151998613E-04 3.5151998650E-04 9.1430435398E-01
1.1857600000E+03 -9.2211021832E+01 3.5130386505E-04 3.5130386541E-04 9.1431641566E-01
1.1858000000E+03 -9.2211021833E+01 3.5243442593E-04 3.5243442629E-04 9.1432716859E-01
1.1858400000E+03 -9.2211021833E+01 3.5493375938E-04 3.5493375975E-04 9.1433634724E-01
1.1858800000E+03 -9.2211021832E+01 3.5843220436E-04 3.5843220472E-04 9.1434380568E-01
1.1859200000E+03 -9.2211021832E+01 3.6225711971E-04 3.6225712008E-04 9.1434954220E-01
1.1859600000E+03 -9.2211021833E+01 3.6560288996E-04 3.6560289033E-04 9.1435364397E-01
1.1860000000E+03 -9.2211021833E+01 3.6773537105E-04 3.6773537141E-04 9.1435618360E-01
1.1860400000E+03 -9.2211021833E+01 3.6817435734E-04 3.6817435771E-04 9.1435711963E-01
1.1860800000E+03 -9.2211021832E+01 3.6680447804E-04 3.6680447840E-04 9.1435625239E-01
1.1861200000E+03 -9.2211021832E+01 3.6388608098E-04 3.6388608134E-04 9.1435326437E-01
1.1861600000E+03 -9.2211021831E+01 3.5996671368E-04 3.5996671404E-04 9.1434784020E-01
1.1862000000E+03 -9.2211021831E+01 3.5572203010E-04 3.5572203046E-04 9.1433982631E-01
1.1862400000E+03 -9.2211021831E+01 3.5177396597E-04 3.5177396633E-04 9.1432936935E-01
1.1862800000E+03 -9.2211021830E+01 3.4853837476E-04 3.4853837513E-04 9.1431697334E-01
1.1863200000E+03 -9.2211021830E+01 3.4614308094E-04 3.4614308130E-04 9.1430343936E-01
1.1863600000E+03 -9.2211021829E+01 3.4443432623E-04 3.4443432659E-04 9.1428969117E-01
1.1864000000E+03 -9.2211021829E+01 3.4306220367E-04 3.4306220403E-04 9.1427653171E-01
1.1864400000E+03 -9.2211021828E+01 3.4161241752E-04 3.4161241788E-04 9.1426440455E-01
1.1864800000E+03 -9.2211021827E+01 3.3973962276E-04 3.3973962312E-04 9.1425323954E-01
1.1865200000E+03 -9.2211021827E+01 3.3726008141E-04 3.3726008177E-04 9.1424244041E-01
1.1865600000E+03 -9.2211021826E+01 3.3417717143E-04 3.3417717179E-04 9.1423102958E-01
1.1866000000E+03 -9.2211021826E+01 3.3063696214E-04 3.3063696250E-04 9.1421791574E-01
1.1866400000E+03 -9.2211021825E+01 3.2683478862E-04 3.2683478898E-04 9.1420220877E-01
1.1866800000E+03 -9.2211021825E+01 3.2290980034E-04 3.2290980070E-04 9.1418348826E-01
1.1867200000E+03 -9.2211021824E+01 3.1886768941E-04 3.1886768977E-04 9.1416194368E-01
1.1867600000E+03 -9.2211021823E+01 3.1456129757E-04 3.1456129793E-04 9.1413834155E-01
1.1868000000E+03 -9.2211021822E+01 3.0973811528E-04 3.0973811564E-04 9.1411382771E-01
1.1868400000E+03 -9.2211021821E+01 3.0413970854E-04 3.0413970890E-04 9.1408962313E-01
1.1868800000E+03 -9.2211021821E+01 2.9761883150E-04 2.9761883186E-04 9.1406670353E-01
1.1869200000E+03 -9.2211021820E+01 2.9023192327E-04 2.9023192363E-04 9.1404555712E-01
1.1869600000E+03 -9.2211021819E+01 2.8227077371E-04 2.8227077406E-04 9.1402608876E-01
1.1870000000E+03 -9.2211021818E+01 2.7421572674E-04 2.7421572710E-04 9.1400769218E-01
1.1870400000E+03 -9.2211021817E+01 2.6661812860E-04 2.6661812895E-04 9.1398946033E-01
1.1870800000E+03 -9.2211021816E+01 2.5994376230E-04 2.5994376266E-04 9.1397046286E-01
1.1871200000E+03 -9.2211021815E+01 2.5442391522E-04 2.5442391558E-04 9.1395000327E-01
1.1871600000E+03 -9.2211021814E+01 2.4996140482E-04 2.4996140517E-04 9.1392778034E-01
1.1872000000E+03 -9.2211021813E+01 2.4612463764E-04 2.4612463800E-04 9.1390391385E-01
1.1872400000E+03 -9.2211021812E+01 2.4223758658E-04 2.4223758693E-04 9.1387884086E-01
1.1872800000E+03 -9.2211021811E+01 2.3754494945E-04 2.3754494981E-04 9.1385313026E-01
1.1873200000E+03 -9.2211021810E+01 2.3140843518E-04 2.3140843553E-04 9.1382728594E-01
1.1873600000E+03 -9.2211021809E+01 2.2347937583E-04 2.2347937618E-04 9.1380160604E-01
1.1874000000E+03 -9.2211021808E+01 2.1379821063E-04 2.1379821098E-04 9.1377613999E-01
1.1874400000E+03 -9.2211021807E+01 2.0279148608E-04 2.0279148643E-04 9.1375074609E-01
1.1874800000E+03 -9.2211021805E+01 1.9116601923E-04 1.9116601958E-04 9.1372521474E-01
1.1875200000E+03 -9.2211021804E+01 1.7972919107E-04 1.7972919142E-04 9.1369939997E-01
1.1875600000E+03 -9.2211021803E+01 1.6918525292E-04 1.6918525327E-04 9.1367330153E-01
1.1876000000E+03 -9.2211021802E+01 1.5996384625E-04 1.5996384660E-04 9.1364706239E-01
1.1876400000E+03 -9.2211021801E+01 1.5212686711E-04 1.5212686746E-04 9.1362088155E-01
1.1876800000E+03 -9.2211021800E+01 1.4537650170E-04 1.4537650205E-04 9.1359487806E-01
1.1877200000E+03 -9.2211021799E+01 1.3915781912E-04 1.3915781947E-04 9.1356896411E-01
1.1877600000E+03 -9.2211021798E+01 1.3282259321E-04 1.3282259356E-04 9.1354278520E-01
1.1878000000E+03 -9.2211021797E+01 1.2580493824E-04 1.2580493858E-04 9.1351576282E-01
1.1878400000E+03 -9.2211021797E+01 1.1775842892E-04 1.1775842926E-04 9.1348723749E-01
1.1878800000E+03 -9.2211021796E+01 1.0861847368E-04 1.0861847403E-04 9.1345667114E-01
1.1879200000E+03 -9.2211021796E+01 9.8578081884E-05 9.8578082228E-05 9.1342384122E-01
1.1879600000E+03 -9.2211021795E+01 8.7992024366E-05 8.7992024709E-05 9.1338895577E-01
1.1880000000E+03 -9.2211021795E+01 7.7245364381E-05 7.7245364724E-05 9.1335264048E-01
1.1880400000E+03 -9.2211021794E+01 6.6631094499E-05 6.6631094841E-05 9.1331578904E-01
1.1880800000E+03 -9.2211021793E+01 5.6275795693E-05 5.6275796034E-05 9.1327931434E-01
1.1881200000E+03 -9.2211021793E+01 4.6134133708E-05 4.6134134048E-05 9.1324387319E-01
1.1881600000E+03 -9.2211021792E+01 3.6048782414E-05 3.6048782753E-05 9.1320965054E-01
1.1882000000E+03 -9.2211021792E+01 2.5850026284E-05 2.5850026622E-05 9.1317627375E-01
1.1882400000E+03 -9.2211021791E+01 1.5456134622E-05 1.5456134959E-05 9.1314288911E-01
1.1882800000E+03 -9.2211021791E+01 4.9358566622E-06 4.9358569984E-06 9.1310838242E-01
1.1883200000E+03 -9.2211021791E+01 -5.4921007412E-06 -5.4921004058E-06 9.1307168027E-01
1.1883600000E+03 -9.2211021790E+01 -1.5525477540E-05 -1.5525477205E-05 9.1303204287E-01
1.1884000000E+03 -9.2211021790E+01 -2.4889957706E-05 -2.4889957372E-05 9.1298926142E-01
1.1884400000E+03 -9.2211021789E+01 -3.3457825164E-05 -3.3457824831E-05 9.1294370285E-01
1.1884800000E+03 -9.2211021789E+01 -4.1331060545E-05 -4.1331060213E-05 9.1289619173E-01
1.1885200000E+03 -9.2211021788E+01 -4.8855641988E-05 -4.8855641656E-05 9.1284776910E-01
1.1885600000E+03 -9.2211021788E+01 -5.6554854863E-05 -5.6554854532E-05 9.1279940364E-01
1.1886000000E+03 -9.2211021787E+01 -6.4995508929E-05 -6.4995508599E-05 9.1275174247E-01
1.1886400000E+03 -9.2211021786E+01 -7.4623819626E-05 -7.4623819297E-05 9.1270497209E-01
1.1886800000E+03 -9.2211021786E+01 -8.5619879886E-05 -8.5619879558E-05 9.1265882275E-01
1.1887200000E+03 -9.2211021785E+01 -9.7816892576E-05 -9.7816892249E-05 9.1261270294E-01
1.1887600000E+03 -9.2211021784E+01 -1.1071402466E-04 -1.1071402434E-04 9.1256591178E-01
1.1888000000E+03 -9.2211021783E+01 -1.2358482779E-04 -1.2358482746E-04 9.1251785677E-01
1.1888400000E+03 -9.2211021782E+01 -1.3565469093E-04 -1.3565469061E-04 9.1246820951E-01
1.1888800000E+03 -9.2211021782E+01 -1.4629943542E-04 -1.4629943510E-04 9.1241695849E-01
1.1889200000E+03 -9.2211021781E+01 -1.5520957623E-04 -1.5520957591E-04 9.1236435620E-01
1.1889600000E+03 -9.2211021780E+01 -1.6247348553E-04 -1.6247348521E-04 9.1231079397E-01
1.1890000000E+03 -9.2211021778E+01 -1.6855530357E-04 -1.6855530325E-04 9.1225665924E-01
1.1890400000E+03 -9.2211021777E+01 -1.7417331299E-04 -1.7417331267E-04 9.1220223056E-01
1.1890800000E+03 -9.2211021777E+01 -1.8011276688E-04 -1.8011276656E-04 9.1214764536E-01
1.1891200000E+03 -9.2211021776E+01 -1.8702544562E-04 -1.8702544530E-04 9.1209294444E-01
1.1891600000E+03 -9.2211021776E+01 -1.9527114716E-04 -1.9527114685E-04 9.1203816501E-01
1.1892000000E+03 -9.2211021776E+01 -2.0484316674E-04 -2.0484316642E-04 9.1198343558E-01
1.1892400000E+03 -9.2211021776E+01 -2.1539471591E-04 -2.1539471560E-04 9.1192902522E-01
1.1892800000E+03 -9.2211021775E+01 -2.2635383795E-04 -2.2635383764E-04 9.1187531903E-01
1.1893200000E+03 -9.2211021775E+01 -2.3708954582E-04 -2.3708954551E-04 9.1182272226E-01
1.1893600000E+03 -9.2211021775E+01 -2.4707895620E-04 -2.4707895589E-04 9.1177152606E-01
1.1894000000E+03 -9.2211021775E+01 -2.5602768001E-04 -2.5602767970E-04 9.1172178741E-01
1.1894400000E+03 -9.2211021776E+01 -2.6391243152E-04 -2.6391243121E-04 9.1167327525E-01
1.1894800000E+03 -9.2211021776E+01 -2.7094017433E-04 -2.7094017403E-04 9.1162551458E-01
1.1895200000E+03 -9.2211021777E+01 -2.7744403442E-04 -2.7744403411E-04 9.1157792669E-01
1.1895600000E+03 -9.2211021778E+01 -2.8375459905E-04 -2.8375459874E-04 9.1153002814E-01
1.1896000000E+03 -9.2211021779E+01 -2.9009055419E-04 -2.9009055389E-04 9.1148162671E-01
1.1896400000E+03 -9.2211021780E+01 -2.9650360032E-04 -2.9650360002E-04 9.1143294809E-01
1.1896800000E+03 -9.2211021782E+01 -3.0289252259E-04 -3.0289252228E-04 9.1138464573E-01
1.1897200000E+03 -9.2211021784E+01 -3.0907694841E-04 -3.0907694811E-04 9.1133768127E-01
1.1897600000E+03 -9.2211021786E+01 -3.1490075575E-04 -3.1490075545E-04 9.1129310463E-01
1.1898000000E+03 -9.2211021788E+01 -3.2032503987E-04 -3.2032503957E-04 9.1125179589E-01
1.1898400000E+03 -9.2211021790E+01 -3.2547427710E-04 -3.2547427681E-04 9.1121424546E-01
1.1898800000E+03 -9.2211021792E+01 -3.3061559997E-04 -3.3061559968E-04 9.1118043896E-01
1.1899200000E+03 -9.2211021794E+01 -3.3607456242E-04 -3.3607456213E-04 9.1114988210E-01
1.1899600000E+03 -9.2211021797E+01 -3.4211367879E-04 -3.4211367850E-04 9.1112175860E-01
1.1900000000E+03 -9.2211021799E+01 -3.4881470900E-04 -3.4881470871E-04 9.1109517394E-01
1.1900400000E+03 -9.2211021802E+01 -3.5600705247E-04 -3.5600705218E-04 9.1106941304E-01
1.1900800000E+03 -9.2211021805E+01 -3.6327185899E-04 -3.6327185870E-04 9.1104413751E-01
1.1901200000E+03 -9.2211021807E+01 -3.7002829119E-04 -3.7002829090E-04 9.1101946919E-01
1.1901600000E+03 -9.2211021810E+01 -3.7568195071E-04 -3.7568195042E-04 9.1099594250E-01
1.1902000000E+03 -9.2211021812E+01 -3.7979419428E-04 -3.7979419399E-04 9.1097434843E-01
1.1902400000E+03 -9.2211021814E+01 -3.8222187258E-04 -3.8222187229E-04 9.1095552316E-01
1.1902800000E+03 -9.2211021816E+01 -3.8318322611E-04 -3.8318322582E-04 9.1094014659E-01
1.1903200000E+03 -9.2211021818E+01 -3.8322581680E-04 -3.8322581651E-04 9.1092860677E-01
1.1903600000E+03 -9.2211021821E+01 -3.8310062853E-04 -3.8310062824E-04 9.1092096045E-01
1.1904000000E+03 -9.2211021823E+01 -3.8357437445E-04 -3.8357437417E-04 9.1091698666E-01
1.1904400000E+03 -9.2211021825E+01 -3.8523110221E-04 -3.8523110193E-04 9.1091630179E-01
1.1904800000E+03 -9.2211021826E+01 -3.8831847008E-04 -3.8831846979E-04 9.1091848957E-01
1.1905200000E+03 -9.2211021827E+01 -3.9268208918E-04 -3.9268208889E-04 9.1092320183E-01
1.1905600000E+03 -9.2211021828E+01 -3.9780651828E-04 -3.9780651800E-04 9.1093020369E-01
1.1906000000E+03 -9.2211021830E+01 -4.0295118395E-04 -4.0295118367E-04 9.1093936194E-01
1.1906400000E+03 -9.2211021831E+01 -4.0734268056E-04 -4.0734268028E-04 9.1095059793E-01
1.1906800000E+03 -9.2211021832E+01 -4.1036951383E-04 -4.1036951355E-04 9.1096383797E-01
1.1907200000E+03 -9.2211021832E+01 -4.1172584709E-04 -4.1172584681E-04 9.1097899144E-01
1.1907600000E+03 -9.2211021832E+01 -4.1146683362E-04 -4.1146683334E-04 9.1099597048E-01
1.1908000000E+03 -9.2211021832E+01 -4.0996464562E-04 -4.0996464534E-04 9.1101474355E-01
1.1908400000E+03 -9.2211021833E+01 -4.0778321862E-04 -4.0778321835E-04 9.1103539606E-01
1.1908800000E+03 -9.2211021833E+01 -4.0551231679E-04 -4.0551231651E-04 9.1105816353E-01
1.1909200000E+03 -9.2211021832E+01 -4.0361117547E-04 -4.0361117519E-04 9.1108340974E-01
1.1909600000E+03 -9.2211021832E+01 -4.0230616356E-04 -4.0230616329E-04 9.1111154168E-01
1.1910000000E+03 -9.2211021832E+01 -4.0156789998E-04 -4.0156789971E-04 9.1114287880E-01
1.1910400000E+03 -9.2211021832E+01 -4.0116734289E-04 -4.0116734262E-04 9.1117751493E-01
1.1910800000E+03 -9.2211021831E+01 -4.0078582682E-04 -4.0078582655E-04 9.1121522098E-01
1.1911200000E+03 -9.2211021831E+01 -4.0013850815E-04 -4.0013850788E-04 9.1125542820E-01
1.1911600000E+03 -9.2211021830E+01 -3.9906883055E-04 -3.9906883027E-04 9.1129730943E-01
1.1912000000E+03 -9.2211021829E+01 -3.9758364318E-04 -3.9758364290E-04 9.1133994459E-01
1.1912400000E+03 -9.2211021829E+01 -3.9582025992E-04 -3.9582025964E-04 9.1138252805E-01
1.1912800000E+03 -9.2211021828E+01 -3.9396076580E-04 -3.9396076553E-04 9.1142455904E-01
1.1913200000E+03 -9.2211021827E+01 -3.9212730424E-04 -3.9212730397E-04 9.1146595786E-01
1.1913600000E+03 -9.2211021827E+01 -3.9029884002E-04 -3.9029883975E-04 9.1150707102E-01
1.1914000000E+03 -9.2211021826E+01 -3.8828274326E-04 -3.8828274299E-04 9.1154856044E-01
1.1914400000E+03 -9.2211021826E+01 -3.8575578465E-04 -3.8575578438E-04 9.1159120669E-01
1.1914800000E+03 -9.2211021825E+01 -3.8236489990E-04 -3.8236489963E-04 9.1163568145E-01
1.1915200000E+03 -9.2211021825E+01 -3.7785635692E-04 -3.7785635664E-04 9.1168235298E-01
1.1915600000E+03 -9.2211021824E+01 -3.7219002748E-04 -3.7219002721E-04 9.1173117721E-01
1.1916000000E+03 -9.2211021824E+01 -3.6559754640E-04 -3.6559754613E-04 9.1178170059E-01
1.1916400000E+03 -9.2211021824E+01 -3.5855899723E-04 -3.5855899696E-04 9.1183316744E-01
1.1916800000E+03 -9.2211021823E+01 -3.5169770316E-04 -3.5169770288E-04 9.1188469484E-01
1.1917200000E+03 -9.2211021823E+01 -3.4561900628E-04 -3.4561900601E-04 9.1193546216E-01
1.1917600000E+03 -9.2211021823E+01 -3.4073824694E-04 -3.4073824667E-04 9.1198486275E-01
1.1918000000E+03 -9.2211021822E+01 -3.3714916770E-04 -3.3714916743E-04 9.1203258262E-01
1.1918400000E+03 -9.2211021822E+01 -3.3457436223E-04 -3.3457436195E-04 9.1207859645E-01
1.1918800000E+03 -9.2211021821E+01 -3.3241668629E-04 -3.3241668601E-04 9.1212309732E-01
1.1919200000E+03 -9.2211021821E+01 -3.2990137816E-04 -3.2990137789E-04 9.1216639340E-01
1.1919600000E+03 -9.2211021821E+01 -3.2627174247E-04 -3.2627174220E-04 9.1220880884E-01
1.1920000000E+03 -9.2211021821E+01 -3.2098481346E-04 -3.2098481319E-04 9.1225061579E-01
1.1920400000E+03 -9.2211021820E+01 -3.1385252587E-04 -3.1385252559E-04 9.1229200705E-01
1.1920800000E+03 -9.2211021820E+01 -3.0508900323E-04 -3.0508900296E-04 9.1233310015E-01
1.1921200000E+03 -9.2211021819E+01 -2.9525122045E-04 -2.9525122017E-04 9.1237395217E-01
1.1921600000E+03 -9.2211021819E+01 -2.8509060338E-04 -2.8509060311E-04 9.1241456402E-01
1.1922000000E+03 -9.2211021818E+01 -2.7535809821E-04 -2.7535809794E-04 9.1245486321E-01
1.1922400000E+03 -9.2211021817E+01 -2.6661752296E-04 -2.6661752269E-04 9.1249466981E-01
1.1922800000E+03 -9.2211021817E+01 -2.5911812573E-04 -2.5911812545E-04 9.1253366511E-01
1.1923200000E+03 -9.2211021816E+01 -2.5275864196E-04 -2.5275864168E-04 9.1257138839E-01
1.1923600000E+03 -9.2211021815E+01 -2.4714761592E-04 -2.4714761565E-04 9.1260728197E-01
1.1924000000E+03 -9.2211021814E+01 -2.4173676955E-04 -2.4173676928E-04 9.1264078805E-01
1.1924400000E+03 -9.2211021813E+01 -2.3598418076E-04 -2.3598418049E-04 9.1267147995E-01
1.1924800000E+03 -9.2211021812E+01 -2.2949778729E-04 -2.2949778702E-04 9.1269919151E-01
1.1925200000E+03 -9.2211021811E+01 -2.2211872252E-04 -2.2211872225E-04 9.1272410169E-01
1.1925600000E+03 -9.2211021810E+01 -2.1392494962E-04 -2.1392494934E-04 9.1274673813E-01
1.1926000000E+03 -9.2211021809E+01 -2.0516168792E-04 -2.0516168764E-04 9.1276788555E-01
1.1926400000E+03 -9.2211021808E+01 -1.9612789971E-04 -1.9612789943E-04 9.1278841329E-01
1.1926800000E+03 -9.2211021807E+01 -1.8706051968E-04 -1.8706051940E-04 9.1280906397E-01
1.1927200000E+03 -9.2211021806E+01 -1.7805649063E-04 -1.7805649035E-04 9.1283026119E-01
1.1927600000E+03 -9.2211021804E+01 -1.6905789670E-04 -1.6905789642E-04 9.1285199247E-01
1.1928000000E+03 -9.2211021803E+01 -1.5990265253E-04 -1.5990265225E-04 9.1287380462E-01
1.1928400000E+03 -9.2211021802E+01 -1.5041995562E-04 -1.5041995534E-04 9.1289491683E-01
1.1928800000E+03 -9.2211021801E+01 -1.4053375459E-04 -1.4053375430E-04 9.1291442204E-01
1.1929200000E+03 -9.2211021800E+01 -1.3033413355E-04 -1.3033413327E-04 9.1293152154E-01
1.1929600000E+03 -9.2211021799E+01 -1.2008694728E-04 -1.2008694699E-04 9.1294572768E-01
1.1930000000E+03 -9.2211021798E+01 -1.1017293293E-04 -1.1017293265E-04 9.1295698036E-01
1.1930400000E+03 -9.2211021797E+01 -1.0097208273E-04 -1.0097208245E-04 9.1296564884E-01
1.1930800000E+03 -9.2211021796E+01 -9.2729201808E-05 -9.2729201522E-05 9.1297242522E-01
1.1931200000E+03 -9.2211021796E+01 -8.5445511794E-05 -8.5445511508E-05 9.1297814627E-01
1.1931600000E+03 -9.2211021795E+01 -7.8835608570E-05 -7.8835608283E-05 9.1298359838E-01
1.1932000000E+03 -9.2211021795E+01 -7.2370364298E-05 -7.2370364010E-05 9.1298936056E-01
1.1932400000E+03 -9.2211021794E+01 -6.5400061812E-05 -6.5400061523E-05 9.1299572288E-01
1.1932800000E+03 -9.2211021794E+01 -5.7326301638E-05 -5.7326301349E-05 9.1300269127E-01
1.1933200000E+03 -9.2211021794E+01 -4.7774190753E-05 -4.7774190462E-05 9.1301006103E-01
1.1933600000E+03 -9.2211021793E+01 -3.6713621540E-05 -3.6713621248E-05 9.1301752323E-01
1.1934000000E+03 -9.2211021793E+01 -2.4491342339E-05 -2.4491342046E-05 9.1302476369E-01
1.1934400000E+03 -9.2211021793E+01 -1.1760457371E-05 -1.1760457076E-05 9.1303152468E-01
1.1934800000E+03 -9.2211021793E+01 6.7635552398E-07 6.7635581940E-07 9.1303762045E-01
1.1935200000E+03 -9.2211021793E+01 1.2068146097E-05 1.2068146393E-05 9.1304291827E-01
1.1935600000E+03 -9.2211021793E+01 2.1906179817E-05 2.1906180115E-05 9.1304731155E-01
1.1936000000E+03 -9.2211021793E+01 3.0050807417E-05 3.0050807715E-05 9.1305071213E-01
1.1936400000E+03 -9.2211021793E+01 3.6759878463E-05 3.6759878762E-05 9.1305307713E-01
1.1936800000E+03 -9.2211021792E+01 4.2611956984E-05 4.2611957283E-05 9.1305446613E-01
1.1937200000E+03 -9.2211021793E+01 4.8347459394E-05 4.8347459694E-05 9.1305510440E-01
1.1937600000E+03 -9.2211021793E+01 5.4673605274E-05 5.4673605575E-05 9.1305541803E-01
1.1938000000E+03 -9.2211021793E+01 6.2088088344E-05 6.2088088646E-05 9.1305601019E-01
1.1938400000E+03 -9.2211021794E+01 7.0769184781E-05 7.0769185084E-05 9.1305756599E-01
1.1938800000E+03 -9.2211021794E+01 8.0559082631E-05 8.0559082936E-05 9.1306069974E-01
1.1939200000E+03 -9.2211021794E+01 9.1039114945E-05 9.1039115251E-05 9.1306578403E-01
1.1939600000E+03 -9.2211021794E+01 1.0166893551E-04 1.0166893581E-04 9.1307281416E-01
1.1940000000E+03 -9.2211021794E+01 1.1194449141E-04 1.1194449172E-04 9.1308135858E-01
